0.6077321775877504,0.2514602078937005
0.8904845226257854,0.7794250210671962
0.3254685913246961,0.19139446279051608
0.25619619879405797,0.06815630032635334
0.5993805027953074,0.3500188384805576
0.03345846324309654,0.8006408119302417
0.2935405660118027,0.11205657368861155
0.3813190620189363,0.9941928354657595
0.49353116663793617,0.8097112094558166
0.5748876640029894,0.25959341308316664
0.5436346392506544,0.5111849833431447
0.33964237033341005,0.7141725908560889
0.7526251649874299,0.7316382512976245
0.5767269667672014,0.7792906416974583
0.23216953213591562,0.980288117184896
0.7209206942940832,0.5156546201408526
0.01708134760752089,0.3537565083598404
0.4977342441970277,0.10414184953946437
0.9756950016572346,0.9358931414648496
0.649426354000834,0.8129363084812461
0.8246982877458295,0.4534807111472017
0.5940929709521868,0.9398003845876053
0.46941316844379366,0.5827153384507195
0.3928317990353143,0.3356822978791191
0.35696760008189776,0.2999155776947827
0.4711805753331406,0.699149551803135
0.7114843707724486,0.7004390843904643
0.8064447901293845,0.5371514950254648
0.09921420340841147,0.4910284607710306
0.24027703155242996,0.5187731661555529
0.6102423794839698,0.29388796907222914
0.8091530447092294,0.7646641140355402
0.8765287001923087,0.7806067589173855
0.08830200593851623,0.15983339661457086
0.16412620509815068,0.23673621237424514
0.15980657722916336,0.5409830825644489
0.8984849618070059,0.9892590752568247
0.3983048844794882,0.41538019645162993
0.3233830258172783,0.3552567252584129
0.37579450172611684,0.2781742195428284
0.48152683120142237,0.6143102972611473
0.585197479807311,0.04407942903880124
0.027458437327118834,0.048726354814973116
0.445049588175901,0.1594431253024602
0.7696530032671409,0.9056205633078296
0.8512286137828333,0.8566194666913383
0.8092052850955609,0.8095860182065624
0.01116943173653795,0.290076391714047
0.28977545493564316,0.16396580150612738
0.7400226433500681,0.845707850196888
0.358180015601245,0.0787865484970155
0.07197862228602003,0.3230182502151794
0.3498265247468826,0.23900280528550943
0.25039807581112417,0.45011108550560275
0.6421222863775271,0.2577607564688935
0.7003397586618452,0.6235531645454132
0.8532454123174313,0.37988622099201863
0.7894173335383613,0.8758738379982883
0.555131646881166,0.7872251225347114
