0.9469791712041388,0.6415778961811369
0.5720608914050933,0.17582524878041328
0.44208595725190747,0.8989348429275512
0.047046418918958,0.2749324628450619
0.9872325516426717,0.19767696905582344
0.5304114584737042,0.3022799367542759
0.8660478397200928,0.4838241579632274
0.04286337081989566,0.6342652394266813
0.7613430281155463,0.48443722474273065
0.6379794779744384,0.7061548059637538
0.533368153064492,0.6911741996949639
0.515117747774985,0.7394303895357002
0.42926948294561273,0.48716975450423994
0.6793879886481099,0.8854913406805961
0.42205339441412904,0.8648863179389673
0.34395619427850954,0.12536909228338822
0.16961626425211052,0.6429445116358337
0.2159802565546053,0.8845292267324483
0.08829175802221689,0.647408898898472
